sentence,labels
the authors in front of the skater to the side of the assistant,1
the paintings that the guards hate and the assistants love,1
the consultants behind the dancers behind the assistants,1
the farmer to the side of the chefs to the side of the parents,0
the consultant to the side of the architect near the assistant,0
the manager to the side of the architect in front of the executive,0
the officer across from the dancers near the ministers,0
the consultants across from the guard in front of the parent,1
the manager that the skaters hate and the taxi drivers like,0
the teachers that the chefs admire and the taxi drivers hate,1
the surgeon across from the architects behind the ministers,0
the picture that the skaters admire and the ministers admire,0
the picture that the dancers love and the executives like,0
the senators in front of the dancer in front of the executive,1
the teacher across from the dancer behind the taxi driver,0
the surgeon behind the skater in front of the minister,0
the song that the architect hates and the parent hates,0
the songs that the architect likes and the executive likes,1
the novel from the guard in front of the executive,0
the teachers behind the dancers next to the ministers,1
the movie by the dancer near the executive,0
the poems that the architects like and the taxi drivers love,1
the officers in front of the skater next to the parent,1
the author near the dancers to the side of the taxi drivers,0
the officer that the guards love and the assistants like,0
the movies that the dancer likes and the executive loves,1
the novels that the architect loves and the taxi driver loves,1
the manager that the skater loves and the executive hates,0
the farmers next to the skater in front of the executive,1
the pilot behind the guard behind the taxi driver,0
the senators in front of the chef to the side of the executive,1
the shows that the guard likes and the taxi driver likes,1
the officer across from the guard next to the parent,0
the pilots next to the architects to the side of the parents,1
the officer that the architects hate and the executives love,0
the author across from the dancer next to the parent,0
the author across from the architect next to the taxi driver,0
the consultants that the architects love and the parents love,1
the senator near the skater next to the taxi driver,0
the senators that the architect admires and the executive admires,1
the movie that the skater hates and the taxi driver admires,0
the games by the skaters behind the executives,1
the songs by the skater next to the minister,1
the pilot that the guards admire and the assistants hate,0
the consultant that the chef hates and the minister hates,0
the teachers to the side of the architect next to the taxi driver,1
the senator that the skaters admire and the taxi drivers admire,0
the officers across from the skater to the side of the minister,1
the consultant behind the dancers across from the ministers,0
the paintings that the skater likes and the minister hates,1
the paintings from the dancer to the side of the parent,1
the song from the dancer next to the executive,0
the managers in front of the dancer behind the parent,1
the senators in front of the architect near the assistant,1
the farmer next to the architects behind the ministers,0
the pictures from the skaters in front of the ministers,1
the pilots behind the chef next to the executive,1
the officers that the chefs like and the parents hate,1
the book by the dancers near the parents,0
the teacher across from the chefs near the ministers,0
the teacher next to the skater across from the taxi driver,0
the teachers across from the guard behind the assistant,1
the senators near the architect in front of the assistant,1
the show by the chef next to the parent,0
the senator next to the guards next to the ministers,0
the manager that the architects hate and the parents admire,0
the author that the guards hate and the taxi drivers like,0
the managers near the dancers to the side of the executives,1
the song that the architects hate and the taxi drivers love,0
the poem that the skaters hate and the ministers admire,0
the poem that the skater loves and the assistant hates,0
the farmers behind the guards next to the executives,1
the farmers near the chefs across from the assistants,1
the surgeon that the guard hates and the taxi driver hates,0
the managers that the guard likes and the taxi driver admires,1
the author behind the architects across from the parents,0
the officers across from the dancer in front of the assistant,1
the song by the dancers in front of the taxi drivers,0
the officer near the architects to the side of the parents,0
the paintings that the skater hates and the taxi driver loves,1
the teachers that the chefs like and the taxi drivers admire,1
the consultant that the chef loves and the assistant admires,0
the senators across from the dancer near the executive,1
the pictures by the skater near the parent,1
the senators that the skater hates and the assistant likes,1
the picture by the architect across from the assistant,0
the paintings from the skaters to the side of the taxi drivers,1
the books by the guard behind the parent,1
the manager behind the guards to the side of the ministers,0
the surgeon near the chefs near the taxi drivers,0
the book that the architect admires and the assistant hates,0
the painting by the chef near the assistant,0
the surgeon near the skater next to the executive,0
the consultant next to the skater in front of the parent,0
the customers in front of the dancer across from the minister,1
the consultants that the skaters like and the taxi drivers hate,1
the teachers that the dancer likes and the parent likes,1
the farmer to the side of the skater across from the minister,0
the customer next to the chefs next to the parents,0
the teacher in front of the architects across from the parents,0
the show that the dancers like and the executives love,0
the book that the dancers love and the parents admire,0
the customers near the skaters next to the assistants,1
the movies from the architects behind the parents,1
the novel that the chef hates and the parent admires,0
the game by the dancer next to the minister,0
the managers that the architect admires and the executive hates,1
the farmer that the chefs admire and the assistants like,0
the novels that the chef admires and the executive admires,1
the painting from the skaters near the parents,0
the songs that the architects hate and the ministers hate,1
the officers that the dancers hate and the assistants like,1
the painting from the guards in front of the taxi drivers,0
the consultant that the dancer admires and the assistant likes,0
the books from the chefs behind the executives,1
the manager that the chef likes and the parent loves,0
the customers to the side of the dancer across from the executive,1
the painting that the architect hates and the assistant loves,0
the movie that the architects hate and the executives admire,0
the surgeon near the guard across from the executive,0
the consultant near the skaters near the executives,0
the consultant behind the architect near the executive,0
the painting from the guard in front of the minister,0
the teachers next to the dancers in front of the assistants,1
the books that the architect hates and the parent hates,1
the poem by the dancers next to the executives,0
the officers that the chefs like and the ministers admire,1
the author that the guard hates and the minister admires,0
the customers that the architect hates and the assistant hates,1
the officers in front of the skaters next to the assistants,1
the authors that the chefs admire and the ministers hate,1
the pilots that the chef loves and the taxi driver likes,1
the authors next to the dancers across from the ministers,1
the farmers next to the architects across from the taxi drivers,1
the manager that the architect admires and the parent loves,0
the songs by the architects near the taxi drivers,1
the officer across from the dancers across from the ministers,0
the books by the architects next to the executives,1
the pilots behind the architects across from the assistants,1
the customers that the guard loves and the assistant admires,1
the farmer across from the chefs next to the assistants,0
the managers in front of the architect next to the parent,1
the customer to the side of the skaters in front of the assistants,0
the painting from the guard behind the executive,0
the officers behind the architects across from the executives,1
the book from the guards to the side of the taxi drivers,0
the paintings by the dancers across from the executives,1
the customers that the skater hates and the taxi driver likes,1
the movies that the architects hate and the assistants love,1
the senators that the architect admires and the taxi driver loves,1
the shows by the chefs to the side of the parents,1
the games that the chef hates and the taxi driver likes,1
the customer near the dancers to the side of the assistants,0
the manager in front of the dancer near the parent,0
the teachers near the guard behind the minister,1
the farmer near the architects near the taxi drivers,0
the book that the dancers hate and the ministers admire,0
the customer that the skaters like and the ministers like,0
the manager that the chefs hate and the taxi drivers hate,0
the manager that the chef loves and the executive likes,0
the authors to the side of the architects to the side of the taxi drivers,1
the novels that the guards love and the taxi drivers admire,1
the manager across from the skaters behind the taxi drivers,0
the novels from the skater near the taxi driver,1
the managers behind the dancers across from the taxi drivers,1
the senator that the skater loves and the assistant admires,0
the teachers that the dancer loves and the parent loves,1
the senators that the guard hates and the minister hates,1
the surgeons next to the dancers across from the ministers,1
the author that the dancer admires and the assistant hates,0
the officer that the architects love and the parents love,0
the pilot to the side of the architect in front of the parent,0
the paintings that the guard hates and the executive likes,1
the author across from the architect in front of the parent,0
the pilots in front of the dancer to the side of the parent,1
the pilot that the skaters admire and the assistants admire,0
the consultant behind the skater in front of the parent,0
the teacher across from the architect in front of the assistant,0
the teacher near the architects near the ministers,0
the pictures that the dancer admires and the assistant likes,1
the songs that the dancers like and the taxi drivers like,1
the movie that the guards like and the assistants love,0
the authors next to the chef near the executive,1
the managers next to the skaters to the side of the assistants,1
the managers across from the skaters across from the ministers,1
the novels by the skater next to the assistant,1
the consultants near the architect in front of the executive,1
the shows that the architect likes and the assistant hates,1
the teachers that the chefs hate and the taxi drivers admire,1
the surgeon to the side of the architects next to the parents,0
the teacher behind the skaters to the side of the executives,0
the managers near the architect behind the taxi driver,1
the songs that the architect likes and the taxi driver loves,1
the authors across from the architects next to the taxi drivers,1
the customer to the side of the skaters near the executives,0
the surgeon that the dancer loves and the assistant admires,0
the consultant that the architects hate and the ministers like,0
the books that the skater admires and the minister likes,1
the surgeon behind the chefs behind the executives,0
the surgeons to the side of the chef near the parent,1
the painting that the chefs love and the assistants admire,0
the author near the guards next to the assistants,0
the manager behind the skaters to the side of the ministers,0
the songs that the chefs admire and the taxi drivers hate,1
the surgeon across from the skater behind the executive,0
the poem from the guard to the side of the parent,0
the officer that the chef hates and the executive admires,0
the movies that the skater hates and the taxi driver loves,1
the author across from the chefs next to the taxi drivers,0
the book that the architect hates and the minister hates,0
the customer next to the guard next to the assistant,0
the teachers across from the skaters across from the assistants,1
the novel from the chefs in front of the taxi drivers,0
the author to the side of the architects behind the assistants,0
the customers in front of the guard across from the assistant,1
the customer that the dancers like and the parents love,0
the officers near the architect in front of the parent,1
the senator to the side of the guards across from the assistants,0
the farmers near the architects behind the taxi drivers,1
the senators across from the chef behind the executive,1
the poem that the chef likes and the taxi driver hates,0
the senator near the guard across from the executive,0
the officers that the architects hate and the assistants like,1
the teachers in front of the skater near the parent,1
the pilot next to the chefs in front of the parents,0
the managers that the architect hates and the taxi driver loves,1
the officer that the chef likes and the executive likes,0
the teachers that the architects hate and the ministers like,1
the senator that the chef loves and the assistant admires,0
the book that the skater hates and the executive hates,0
the farmers that the guards love and the parents hate,1
the book that the architects like and the taxi drivers hate,0
the game that the chef hates and the executive hates,0
the shows that the skater hates and the parent hates,1
the author that the guard hates and the executive likes,0
the officer that the guard hates and the taxi driver loves,0
the senators that the skaters hate and the parents hate,1
the officers that the dancers admire and the ministers hate,1
the pictures that the skaters admire and the taxi drivers like,1
the officer in front of the skater to the side of the assistant,0
the shows that the guards like and the taxi drivers like,1
the teacher that the guard admires and the parent hates,0
the pictures that the guard admires and the minister loves,1
the teacher across from the chefs in front of the taxi drivers,0
the author that the architect loves and the executive loves,0
the customers next to the dancer to the side of the parent,1
the show that the chefs love and the ministers like,0
the pilot across from the guards next to the taxi drivers,0
the senator across from the guard behind the minister,0
the novel from the chef behind the minister,0
the author across from the guard near the minister,0
the book that the dancers hate and the assistants love,0
the teachers that the dancer admires and the minister likes,1
the movies that the architects admire and the taxi drivers like,1
the customers next to the chef across from the taxi driver,1
the manager that the guards hate and the assistants love,0
the pilot behind the dancers in front of the ministers,0
the officers behind the skater next to the taxi driver,1
the consultants across from the architects next to the executives,1
the senator next to the chefs behind the parents,0
the farmers near the skater next to the minister,1
the authors that the guards admire and the executives hate,1
the senator next to the dancer to the side of the minister,0
the pictures that the architects hate and the ministers like,1
the teachers to the side of the skater next to the taxi driver,1
the managers next to the chefs next to the ministers,1
the senators near the dancers near the taxi drivers,1
the teacher to the side of the chef next to the taxi driver,0
the customers in front of the chef next to the assistant,1
the poem by the skater behind the minister,0
the shows by the chefs across from the ministers,1
the books from the chef to the side of the taxi driver,1
the novel by the architects next to the executives,0
the movie that the dancer likes and the executive loves,0
the songs that the skater loves and the assistant likes,1
the teacher that the skaters love and the ministers like,0
the customers that the architects hate and the taxi drivers love,1
the show that the architects hate and the parents love,0
the show that the skater loves and the parent likes,0
the picture that the chef hates and the assistant hates,0
the consultants behind the guards in front of the taxi drivers,1
the senator that the guards admire and the parents admire,0
the painting that the skater admires and the minister hates,0
the pilot near the chef to the side of the assistant,0
the officers to the side of the architect next to the parent,1
the surgeons that the architects like and the taxi drivers love,1
the teachers next to the skaters next to the executives,1
the authors to the side of the architect near the minister,1
the consultant across from the dancer to the side of the parent,0
the shows by the guards across from the assistants,1
the paintings that the architects like and the taxi drivers like,1
the movies by the dancer near the parent,1
the painting from the skater next to the assistant,0
the consultants next to the chefs to the side of the assistants,1
the senator that the dancer hates and the parent admires,0
the senators next to the architect in front of the parent,1
the song that the skaters like and the executives hate,0
the surgeon in front of the chefs next to the parents,0
the teacher near the chef across from the assistant,0
the songs from the architects to the side of the parents,1
the surgeon behind the dancers in front of the taxi drivers,0
the books that the dancers love and the assistants hate,1
the songs that the chef likes and the parent likes,1
the senator next to the chefs to the side of the ministers,0
the consultant next to the dancers behind the executives,0
the movies that the guard admires and the assistant likes,1
the senator to the side of the skater across from the minister,0
the song from the chef next to the minister,0
the novels that the architects love and the executives hate,1
the song that the dancers hate and the assistants hate,0
the consultant that the chef hates and the executive likes,0
the poems by the skater to the side of the taxi driver,1
the officer in front of the chef behind the assistant,0
the farmers that the guard admires and the minister loves,1
the consultant that the chef hates and the parent hates,0
the teacher in front of the dancer in front of the taxi driver,0
the consultants in front of the chef next to the executive,1
the movies that the dancer hates and the executive loves,1
the authors near the guard across from the minister,1
the senators near the guard behind the minister,1
the movie that the skater loves and the parent hates,0
the senators that the skaters love and the taxi drivers love,1
the consultant across from the architects to the side of the executives,0
the pilot to the side of the dancers across from the parents,0
the farmers behind the guards in front of the executives,1
the game that the architects admire and the assistants admire,0
the teacher that the guards admire and the taxi drivers love,0
the games that the guard likes and the parent loves,1
the farmers to the side of the guards next to the ministers,1
the senator to the side of the skater to the side of the taxi driver,0
the managers to the side of the guards next to the ministers,1
the shows by the architects across from the taxi drivers,1
the games that the dancers admire and the ministers hate,1
the officers across from the skater in front of the taxi driver,1
the teacher across from the chefs in front of the parents,0
the novels from the architects near the ministers,1
the customer near the skater in front of the minister,0
the surgeon next to the chefs near the executives,0
the surgeons that the skater admires and the assistant likes,1
the consultant that the skater loves and the parent loves,0
the painting that the dancer likes and the minister loves,0
the senators to the side of the dancer behind the minister,1
the poem by the architect behind the taxi driver,0
the manager that the chefs love and the parents like,0
the customers next to the architects near the ministers,1
the senator next to the architect across from the assistant,0
the movie from the architects to the side of the parents,0
the author in front of the skaters across from the assistants,0
the author in front of the chefs behind the assistants,0
the authors near the chefs across from the assistants,1
the pilot that the chefs love and the taxi drivers admire,0
the authors across from the dancers across from the parents,1
the managers near the chef in front of the parent,1
the manager that the chefs love and the parents admire,0
the shows that the architect loves and the assistant hates,1
the authors across from the guard next to the assistant,1
the farmer that the skaters love and the taxi drivers love,0
the song that the guard loves and the assistant hates,0
the senator near the guard behind the assistant,0
the farmer behind the chefs to the side of the taxi drivers,0
the teachers that the dancer hates and the taxi driver likes,1
the shows that the skater admires and the minister likes,1
the consultant next to the architect to the side of the executive,0
the officers across from the chef across from the minister,1
the consultant behind the dancer behind the taxi driver,0
the consultant that the guards like and the ministers hate,0
the picture from the skaters next to the parents,0
the senator next to the dancers in front of the ministers,0
the pilots in front of the architects next to the executives,1
the manager in front of the dancer across from the parent,0
the pictures from the chefs in front of the parents,1
the songs that the dancers hate and the assistants admire,1
the movies by the architects next to the taxi drivers,1
the games that the skaters admire and the parents love,1
the farmers that the guards like and the taxi drivers hate,1
the paintings that the guard admires and the assistant admires,1
the senator that the skater likes and the assistant admires,0
the book that the guards love and the assistants hate,0
the paintings that the architects hate and the ministers like,1
the shows that the skaters hate and the assistants love,1
the officer next to the dancer next to the minister,0
the consultants next to the skaters in front of the ministers,1
the teacher to the side of the guards next to the executives,0
the pictures by the dancer in front of the minister,1
the officers behind the guard behind the minister,1
the game by the skaters behind the assistants,0
the surgeons across from the dancer in front of the assistant,1
the pictures that the architect hates and the executive loves,1
the show that the architects admire and the ministers like,0
the consultants behind the chefs near the taxi drivers,1
the teacher behind the architects behind the assistants,0
the paintings that the architect admires and the assistant likes,1
the poem by the chef behind the parent,0
the poem that the dancer admires and the executive loves,0
the painting from the dancer across from the taxi driver,0
the pilots that the chefs hate and the parents like,1
the authors next to the guard next to the minister,1
the customers next to the skaters near the executives,1
the farmers that the guards hate and the ministers admire,1
the pilots near the dancers near the assistants,1
the movie that the dancer admires and the parent likes,0
the novels that the skaters admire and the taxi drivers like,1
the poem that the skater likes and the minister hates,0
the customers near the architects in front of the executives,1
the manager to the side of the guards to the side of the ministers,0
the books that the guards admire and the parents admire,1
the pilots across from the dancer next to the executive,1
the pilot that the guard admires and the assistant likes,0
the teacher behind the guards behind the taxi drivers,0
the senators across from the skaters to the side of the assistants,1
the pilots across from the chefs near the ministers,1
the games by the skater near the executive,1
the authors near the guards behind the ministers,1
the manager behind the architects behind the assistants,0
the painting that the guard admires and the minister admires,0
the author that the guard likes and the parent admires,0
the surgeon that the skater admires and the taxi driver likes,0
the pictures that the dancers love and the ministers admire,1
the show that the dancers like and the taxi drivers hate,0
the senator across from the dancers across from the executives,0
the authors next to the skaters behind the executives,1
the officers across from the dancers to the side of the executives,1
the farmers behind the architect near the parent,1
the poem from the skater across from the executive,0
the poems by the architects across from the executives,1
the movies from the skater behind the assistant,1
the farmer that the architect hates and the executive admires,0
the shows by the architect behind the taxi driver,1
the teacher next to the dancers behind the taxi drivers,0
the novels that the guard hates and the executive likes,1
the customers that the guards admire and the ministers hate,1
the officer next to the skaters across from the executives,0
the manager that the guards like and the assistants like,0
the consultants across from the guard near the parent,1
the poems that the dancer likes and the minister admires,1
the game that the guard loves and the assistant loves,0
the show that the chefs love and the taxi drivers admire,0
the painting that the chefs love and the parents hate,0
the pilot to the side of the guards in front of the taxi drivers,0
the senators across from the architect in front of the parent,1
the books that the dancer hates and the taxi driver admires,1
the farmer to the side of the skaters to the side of the parents,0
the show that the chef likes and the minister hates,0
the pilots near the architects near the parents,1
the authors across from the skater near the executive,1
the senators that the dancers love and the executives love,1
the show by the guards across from the assistants,0
the novels that the dancer loves and the executive hates,1
the painting by the guards in front of the taxi drivers,0
the novels that the skaters admire and the parents hate,1
the movies from the dancers next to the parents,1
the managers behind the architects across from the taxi drivers,1
the painting from the chef next to the executive,0
the farmer in front of the skaters next to the executives,0
the game from the architects next to the ministers,0
the book that the chef loves and the assistant loves,0
the novels that the architect hates and the minister loves,1
the movies that the dancer hates and the minister hates,1
the author behind the guards behind the assistants,0
the painting that the guard loves and the parent hates,0
the farmers in front of the skater near the assistant,1
the surgeons that the skater admires and the taxi driver loves,1
the games by the dancers across from the executives,1
the senators near the architects near the ministers,1
the surgeon behind the guard in front of the parent,0
the show that the architects love and the assistants admire,0
the farmer next to the chef to the side of the parent,0
the novels from the chefs behind the taxi drivers,1
the managers next to the skaters near the parents,1
the author in front of the chefs behind the parents,0
the paintings that the skater likes and the executive likes,1
the poems that the architect hates and the assistant loves,1
the officer near the architects next to the taxi drivers,0
the authors to the side of the dancer behind the minister,1
the pilots to the side of the dancer to the side of the minister,1
the movie that the architect hates and the minister admires,0
the surgeons behind the guards next to the executives,1
the authors across from the chef across from the minister,1
the movie by the dancer behind the executive,0
the teachers to the side of the architect next to the executive,1
the consultant next to the skater next to the executive,0
the surgeon that the guard loves and the assistant likes,0
the author in front of the guards to the side of the taxi drivers,0
the author to the side of the architects next to the ministers,0
the senator that the chefs admire and the parents admire,0
the teacher behind the guards near the assistants,0
the farmer in front of the dancers behind the assistants,0
the consultants in front of the dancers near the parents,1
the pilots in front of the guard across from the minister,1
the show that the dancer admires and the assistant hates,0
the surgeon that the dancers hate and the parents love,0
the movies that the architects love and the ministers like,1
the song by the skater next to the minister,0
the farmer that the architect hates and the assistant hates,0
the paintings that the chef admires and the parent loves,1
the farmer that the dancers like and the assistants hate,0
the managers that the architect loves and the taxi driver hates,1
the farmer behind the dancers in front of the assistants,0
the officer across from the chef behind the parent,0
the shows that the architects like and the assistants like,1
the customers that the dancer admires and the executive loves,1
the books by the architect near the minister,1
the pilots in front of the dancers behind the assistants,1
the pilot across from the skaters near the executives,0
the senator behind the architects near the executives,0
the game from the architect to the side of the taxi driver,0
the authors that the skaters admire and the taxi drivers hate,1
the surgeons near the chef in front of the executive,1
the customer that the dancers admire and the ministers love,0
the farmer across from the skaters across from the ministers,0
the officers across from the dancers in front of the executives,1
the managers in front of the architect in front of the assistant,1
the customer to the side of the chefs in front of the parents,0
the novels by the guards behind the executives,1
the customer to the side of the architect across from the parent,0
the book from the dancer near the executive,0
the consultant that the skaters love and the ministers like,0
the teacher across from the chefs to the side of the assistants,0
the consultant that the skaters admire and the ministers hate,0
the song that the dancer likes and the minister likes,0
the teachers to the side of the chef near the assistant,1
the pictures from the guards behind the parents,1
the manager next to the architect to the side of the executive,0
the movie that the guards like and the ministers like,0
the poem by the dancers next to the assistants,0
the teachers that the skaters admire and the assistants hate,1
the authors that the chef admires and the minister admires,1
the games that the architect loves and the taxi driver admires,1
the shows from the skaters across from the ministers,1
the paintings that the architects admire and the parents hate,1
the manager in front of the chef across from the assistant,0
the senators behind the dancers to the side of the assistants,1
the authors that the guards like and the ministers love,1
the surgeon across from the chefs near the ministers,0
the farmers in front of the architect to the side of the parent,1
the farmers that the architect admires and the minister hates,1
the author that the chef likes and the executive loves,0
the games that the guards admire and the taxi drivers love,1
the song from the skater next to the assistant,0
the pilot that the dancers like and the taxi drivers love,0
the movie that the chef loves and the taxi driver admires,0
the consultant behind the dancers across from the assistants,0
the manager near the chef in front of the taxi driver,0
the customer across from the architects next to the executives,0
the manager near the chefs behind the assistants,0
the consultant across from the architect to the side of the parent,0
the consultants to the side of the chef next to the assistant,1
the songs that the dancers admire and the parents hate,1
the farmers near the chef behind the assistant,1
the songs that the skaters like and the ministers love,1
the show by the guard behind the executive,0
the officer across from the skaters across from the taxi drivers,0
the consultants across from the chefs next to the parents,1
the customer that the guard admires and the parent loves,0
the authors next to the skaters in front of the parents,1
the managers behind the skater to the side of the parent,1
the consultants near the skater behind the minister,1
the authors next to the guards next to the ministers,1
the consultants that the guards love and the ministers admire,1
the pilots that the chef admires and the parent hates,1
the game from the skaters across from the taxi drivers,0
the surgeons behind the guard behind the taxi driver,1
the poems that the guards admire and the assistants love,1
the poems that the skaters admire and the parents admire,1
the senator to the side of the skaters near the ministers,0
the teacher near the guard across from the minister,0
the officers that the skaters love and the executives like,1
the teacher to the side of the skaters to the side of the executives,0
the farmer near the guard in front of the executive,0
the author in front of the dancer to the side of the minister,0
the customer to the side of the guards next to the taxi drivers,0
the teacher next to the skaters near the ministers,0
the book from the guards near the parents,0
the officers near the guards to the side of the parents,1
the poems that the guard likes and the assistant loves,1
the senator in front of the chefs to the side of the assistants,0
the customer in front of the chef next to the parent,0
the teachers in front of the dancer in front of the minister,1
the pilots near the architect to the side of the executive,1
the senators in front of the skaters behind the parents,1
the songs that the chefs hate and the taxi drivers like,1
the consultants to the side of the skaters near the parents,1
the books that the skaters like and the taxi drivers love,1
the farmers near the skater to the side of the taxi driver,1
the surgeons in front of the chef near the executive,1
the officer to the side of the skater next to the executive,0
the managers near the chefs to the side of the parents,1
the books that the dancer admires and the assistant hates,1
the shows from the guards near the ministers,1
the manager next to the chef behind the minister,0
the senators in front of the skater across from the parent,1
the pictures that the guards hate and the parents admire,1
the consultant that the skaters hate and the taxi drivers hate,0
the consultants that the skater admires and the assistant admires,1
the manager behind the guard next to the taxi driver,0
the customers across from the guard in front of the executive,1
the movie that the dancers love and the parents like,0
the shows from the guard near the assistant,1
the painting from the dancers next to the ministers,0
the managers near the skaters across from the taxi drivers,1
the poem from the dancers in front of the taxi drivers,0
the painting that the guards like and the executives like,0
the teachers near the dancers across from the executives,1
the books from the chefs behind the assistants,1
the teacher to the side of the chef to the side of the taxi driver,0
the songs that the architects love and the ministers like,1
the senator next to the architect across from the minister,0
the author across from the skater behind the executive,0
the pilots behind the architects next to the ministers,1
the book that the architects hate and the ministers love,0
the senator that the dancer hates and the minister likes,0
the managers that the chef likes and the minister loves,1
the movie by the chef near the parent,0
the farmer behind the dancer to the side of the taxi driver,0
the teachers behind the architect next to the taxi driver,1
the customers across from the skaters behind the executives,1
the senators across from the skaters near the parents,1
the pilot across from the guards near the parents,0
the manager across from the architect to the side of the assistant,0
the authors that the guards like and the ministers hate,1
the farmers that the chef likes and the minister loves,1
the novel that the skater admires and the parent hates,0
the consultants that the chefs like and the ministers admire,1
the songs by the guard near the parent,1
the pilots in front of the architects across from the ministers,1
the book that the dancer loves and the parent loves,0
the senators across from the architect behind the taxi driver,1
the novel that the guard likes and the executive likes,0
the game that the architect likes and the taxi driver loves,0
the game that the architects admire and the parents love,0
the pilots that the guard likes and the executive loves,1
the teacher in front of the architects in front of the parents,0
the teachers that the dancers like and the taxi drivers hate,1
the games from the chef behind the parent,1
the farmers across from the architects across from the ministers,1
the pilot near the guard next to the minister,0
the teachers in front of the skater near the taxi driver,1
the pilot next to the guards across from the ministers,0
the consultants behind the architect near the executive,1
the officer that the skater loves and the executive admires,0
the show that the dancers love and the parents like,0
the authors next to the architects near the taxi drivers,1
the manager in front of the chefs in front of the assistants,0
the poems from the guards to the side of the taxi drivers,1
the surgeons across from the guard near the parent,1
the consultant behind the architects in front of the executives,0
the senator near the architect across from the assistant,0
the consultants behind the chefs to the side of the taxi drivers,1
the teacher next to the architects across from the parents,0
the senators that the dancer admires and the assistant hates,1
the surgeon near the dancers across from the assistants,0
the consultants that the chef loves and the executive hates,1
the paintings that the skaters admire and the ministers hate,1
the managers in front of the skater behind the minister,1
the officer behind the guards next to the assistants,0
the poem from the skaters behind the ministers,0
the author behind the guard next to the parent,0
the pilots to the side of the guards next to the taxi drivers,1
the teachers that the skater loves and the minister loves,1
the farmer to the side of the guards across from the executives,0
the poems from the architect near the executive,1
the poems that the dancer admires and the taxi driver likes,1
the consultants to the side of the dancers to the side of the taxi drivers,1
the consultant behind the dancer across from the assistant,0
the managers near the skaters across from the ministers,1
the managers that the chefs love and the assistants admire,1
the consultants next to the skaters next to the executives,1
the show from the guard across from the taxi driver,0
the farmer that the architect loves and the minister likes,0
the farmer that the chef loves and the executive likes,0
the pilot across from the guard in front of the assistant,0
the managers that the skaters admire and the executives hate,1
the senator next to the skater in front of the minister,0
the pilot to the side of the architect behind the assistant,0
the officers behind the dancers near the taxi drivers,1
the officer that the skaters hate and the parents love,0
the officers in front of the skater in front of the executive,1
the officers across from the architect in front of the minister,1
the officers next to the dancers across from the assistants,1
the teachers across from the architects near the assistants,1
the movie by the chef across from the assistant,0
the farmers to the side of the chefs near the ministers,1
the novel that the skater loves and the parent admires,0
the teachers that the guards hate and the parents like,1
the pilots in front of the guards in front of the parents,1
the senators behind the architect behind the executive,1
the pilot in front of the skaters across from the executives,0
the pilot across from the dancer across from the minister,0
the pilots across from the chefs across from the taxi drivers,1
the managers that the architect hates and the assistant likes,1
the shows that the guard admires and the minister loves,1
the farmer across from the guard to the side of the executive,0
the consultants that the skaters love and the assistants hate,1
the pictures by the chefs across from the parents,1
the authors that the guard admires and the executive likes,1
the senator that the architect likes and the minister admires,0
the song that the architect hates and the minister admires,0
the movies that the guards like and the assistants hate,1
the novels that the guards hate and the assistants like,1
the officer next to the chefs behind the executives,0
the pilots next to the chefs across from the taxi drivers,1
the poems that the skaters like and the taxi drivers admire,1
the game by the dancer in front of the parent,0
the pictures from the architects near the ministers,1
the manager next to the dancer in front of the parent,0
the consultant to the side of the dancers next to the ministers,0
the officers that the chefs hate and the executives like,1
the games from the dancer near the executive,1
the author across from the dancers behind the taxi drivers,0
the customer across from the architect next to the parent,0
the surgeons that the architects love and the taxi drivers admire,1
the shows from the architects next to the ministers,1
the senators that the dancers like and the taxi drivers love,1
the game from the dancers to the side of the assistants,0
the author across from the skater to the side of the minister,0
the customer that the chef loves and the parent likes,0
the pilot in front of the architect across from the executive,0
the picture that the dancer likes and the parent admires,0
the senators that the skaters love and the assistants like,1
the song that the dancers admire and the taxi drivers hate,0
the manager behind the architect in front of the parent,0
the consultants behind the dancer near the assistant,1
the pilot near the chefs next to the assistants,0
the consultants to the side of the architects near the taxi drivers,1
the picture that the architects love and the ministers love,0
the poem that the chefs admire and the executives like,0
the books from the chef behind the assistant,1
the surgeons behind the architects in front of the assistants,1
the poem that the guards love and the parents love,0
the novels from the guard in front of the taxi driver,1
the pilots behind the architects behind the taxi drivers,1
the customers to the side of the dancers next to the ministers,1
the customers in front of the dancer near the parent,1
the senators to the side of the architect to the side of the parent,1
the songs from the dancer across from the parent,1
the senator to the side of the architects in front of the parents,0
the senator near the chef behind the executive,0
the books that the skaters love and the ministers hate,1
the customer that the dancer admires and the taxi driver loves,0
the consultant to the side of the architect in front of the executive,0
the consultants behind the chef in front of the minister,1
the senators next to the chef next to the assistant,1
the senator that the dancer loves and the executive likes,0
the paintings by the guards to the side of the assistants,1
the consultant next to the guard near the taxi driver,0
the pilot to the side of the dancers near the ministers,0
the surgeon next to the guard across from the executive,0
the customer to the side of the guards near the parents,0
the farmer to the side of the dancers to the side of the ministers,0
the customers that the chef likes and the minister admires,1
the farmers to the side of the skater next to the taxi driver,1
the show that the guards like and the taxi drivers hate,0
the pictures that the chef likes and the parent likes,1
the game that the guard admires and the parent admires,0
the song from the skaters in front of the assistants,0
the surgeon in front of the dancer in front of the assistant,0
the consultants that the chef admires and the assistant loves,1
