,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
5864,115 77 20 8 113,39,115 89 90 90 113,19,2,20,21,8,28,40,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5865,115 35 65 17 113,25,115 16 55 48 113,6,16,19,9,17,17,15,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5866,115 17 103 49 113,28,115 107 39 14 113,17,20,11,16,18,14,33,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5867,115 84 86 45 113,43,115 34 2 63 113,26,5,17,2,14,1,28,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5868,115 92 49 72 113,8,115 38 95 29 113,5,9,3,3,10,29,8,var_0 counter_var_1 +,12,counter_var_0 var_1 +
5869,115 46 49 72 113,20,115 36 102 16 113,17,7,3,10,10,16,27,var_0 counter_var_1 +,10,counter_var_0 var_1 +
5870,115 23 83 38 113,37,115 46 25 111 113,23,17,14,2,7,18,25,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5871,115 66 76 93 113,15,115 6 18 73 113,8,6,7,18,0,11,26,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5872,115 44 32 64 113,24,115 26 39 14 113,15,26,9,16,2,14,31,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5873,115 17 83 38 113,31,115 83 15 53 113,17,25,14,15,7,22,32,var_0 counter_var_1 +,39,counter_var_0 var_1 +
5874,115 59 84 32 113,16,115 8 7 10 113,1,8,15,7,1,10,8,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5875,115 98 100 0 113,19,115 96 8 26 113,11,9,8,8,0,26,19,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5876,115 88 9 87 113,10,115 40 45 76 113,1,11,9,22,25,14,23,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5877,115 48 87 69 113,37,115 53 32 64 113,19,24,18,9,7,2,28,var_0 counter_var_1 +,42,counter_var_0 var_1 +
5878,115 2 13 91 113,15,115 27 74 13 113,2,27,13,5,29,13,7,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5879,115 41 108 58 113,28,115 59 57 1 113,12,1,16,11,27,1,23,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5880,115 47 4 52 113,22,115 20 77 105 113,18,20,4,8,21,12,26,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5881,115 47 31 109 113,26,115 71 30 70 113,18,13,8,7,16,8,25,var_0 counter_var_1 +,21,counter_var_0 var_1 +
5882,115 85 7 10 113,34,115 5 87 69 113,27,5,7,18,10,7,45,var_0 counter_var_1 +,12,counter_var_0 var_1 +
5883,115 44 9 87 113,24,115 48 65 17 113,15,19,9,19,25,17,34,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5884,115 84 7 10 113,33,115 0 12 21 113,26,0,7,12,10,21,38,var_0 counter_var_1 +,7,counter_var_0 var_1 +
5885,115 44 3 15 113,18,115 51 20 8 113,15,22,3,20,15,8,35,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5886,115 99 63 43 113,29,115 3 37 42 113,12,3,17,14,12,11,26,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5887,115 66 3 15 113,11,115 73 65 17 113,8,15,3,19,15,17,27,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5888,115 78 4 52 113,24,115 87 29 25 113,20,0,4,6,21,25,26,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5889,115 76 16 94 113,34,115 53 97 81 113,18,24,16,5,1,19,23,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5890,115 51 96 6 113,26,115 61 33 50 113,22,3,4,10,6,19,32,var_0 counter_var_1 +,7,counter_var_0 var_1 +
5891,115 67 28 7 113,14,115 72 3 15 113,9,14,5,3,7,15,12,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5892,115 90 63 43 113,20,115 6 96 6 113,3,6,17,4,12,6,7,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5893,115 44 51 97 113,20,115 53 1 40 113,15,24,5,1,4,9,16,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5894,115 37 31 109 113,16,115 67 18 73 113,8,9,8,18,16,11,26,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5895,115 32 100 0 113,11,115 59 24 5 113,3,1,8,1,0,5,4,var_0 counter_var_1 +,9,counter_var_0 var_1 +
5896,115 57 83 38 113,42,115 88 39 14 113,28,1,14,16,7,14,44,var_0 counter_var_1 +,15,counter_var_0 var_1 +
5897,115 50 10 68 113,31,115 104 93 37 113,21,17,10,1,6,6,22,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5898,115 74 70 36 113,17,115 18 62 41 113,16,18,1,16,5,10,32,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5899,115 21 95 29 113,24,115 20 99 85 113,21,20,3,7,29,23,28,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5900,115 52 40 11 113,40,115 25 77 105 113,23,25,17,8,11,12,31,var_0 counter_var_1 +,42,counter_var_0 var_1 +
5901,115 67 19 86 113,28,115 105 5 47 113,9,18,19,5,24,16,14,var_0 counter_var_1 +,37,counter_var_0 var_1 +
5902,115 92 46 80 113,5,115 35 24 5 113,5,6,0,1,18,5,6,var_0 counter_var_1 +,6,counter_var_0 var_1 +
5903,115 106 28 7 113,24,115 21 80 31 113,19,21,5,11,7,0,30,var_0 counter_var_1 +,26,counter_var_0 var_1 +
5904,115 80 92 2 113,22,115 94 111 12 113,22,7,0,19,2,12,41,var_0 counter_var_1 +,7,counter_var_0 var_1 +
5905,115 59 33 50 113,11,115 1 4 52 113,1,1,10,4,19,21,5,var_0 counter_var_1 +,11,counter_var_0 var_1 +
5906,115 100 101 104 113,22,115 26 75 82 113,13,26,9,6,11,20,19,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5907,115 81 64 19 113,41,115 86 40 11 113,23,28,18,17,19,11,40,var_0 counter_var_1 +,46,counter_var_0 var_1 +
5908,115 16 82 67 113,29,115 45 73 96 113,16,16,13,4,5,3,20,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5909,115 100 9 87 113,22,115 38 103 49 113,13,9,9,11,25,18,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5910,115 106 24 5 113,20,115 99 98 78 113,19,12,1,6,5,16,25,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5911,115 21 110 61 113,39,115 59 20 8 113,21,1,18,20,30,8,41,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5912,115 44 88 66 113,34,115 70 111 12 113,15,12,19,19,4,12,34,var_0 counter_var_1 +,31,counter_var_0 var_1 +
5913,115 62 72 71 113,7,115 12 28 7 113,4,12,3,5,9,7,9,var_0 counter_var_1 +,15,counter_var_0 var_1 +
5914,115 110 88 66 113,42,115 37 41 22 113,23,8,19,18,4,22,41,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5915,115 48 78 65 113,28,115 77 91 33 113,19,19,9,22,3,2,41,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5916,115 102 68 100 113,37,115 1 12 21 113,15,1,22,12,7,21,27,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5917,115 50 46 80 113,21,115 91 107 60 113,21,4,0,15,18,29,36,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5918,115 7 19 86 113,26,115 69 58 98 113,7,11,19,12,24,5,19,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5919,115 57 86 45 113,45,115 22 57 1 113,28,22,17,11,14,1,39,var_0 counter_var_1 +,39,counter_var_0 var_1 +
5920,115 93 50 77 113,10,115 83 32 64 113,6,25,4,9,15,2,15,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5921,115 47 59 23 113,31,115 43 83 38 113,18,14,13,14,23,7,32,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5922,115 14 47 34 113,15,115 77 55 48 113,14,19,1,9,3,17,23,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5923,115 53 22 75 113,46,115 86 13 91 113,24,28,22,13,13,29,37,var_0 counter_var_1 +,50,counter_var_0 var_1 +
5924,115 98 69 99 113,11,115 96 38 20 113,11,9,0,15,6,20,26,var_0 counter_var_1 +,9,counter_var_0 var_1 +
5925,115 27 65 17 113,46,115 85 19 86 113,27,27,19,19,17,24,46,var_0 counter_var_1 +,46,counter_var_0 var_1 +
5926,115 104 34 27 113,28,115 104 20 8 113,17,17,11,20,27,8,37,var_0 counter_var_1 +,28,counter_var_0 var_1 +
5927,115 27 74 13 113,32,115 13 78 65 113,27,13,5,9,13,3,36,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5928,115 56 101 104 113,36,115 88 91 33 113,27,1,9,22,11,2,49,var_0 counter_var_1 +,10,counter_var_0 var_1 +
5929,115 92 53 51 113,12,115 64 35 9 113,5,6,7,12,20,9,17,var_0 counter_var_1 +,13,counter_var_0 var_1 +
5930,115 79 43 110 113,41,115 78 1 40 113,21,20,20,1,17,9,22,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5931,115 86 69 99 113,28,115 81 88 66 113,28,23,0,19,6,4,47,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5932,115 20 0 101 113,20,115 85 43 110 113,20,27,0,20,8,17,40,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5933,115 98 104 84 113,23,115 101 98 78 113,11,14,12,6,22,16,17,var_0 counter_var_1 +,26,counter_var_0 var_1 +
5934,115 46 41 22 113,35,115 17 87 69 113,17,17,18,18,22,7,35,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5935,115 77 51 97 113,24,115 40 25 111 113,19,11,5,2,4,18,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5936,115 1 7 10 113,8,115 15 18 73 113,1,15,7,18,10,11,19,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5937,115 52 9 87 113,32,115 87 4 52 113,23,0,9,4,25,21,27,var_0 counter_var_1 +,9,counter_var_0 var_1 +
5938,115 11 103 49 113,22,115 30 55 48 113,11,1,11,9,18,17,20,var_0 counter_var_1 +,12,counter_var_0 var_1 +
5939,115 34 4 52 113,9,115 5 16 94 113,5,5,4,16,21,1,21,var_0 counter_var_1 +,9,counter_var_0 var_1 +
5940,115 55 13 91 113,39,115 45 30 70 113,26,16,13,7,29,8,33,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5941,115 6 26 112 113,9,115 32 62 41 113,6,3,3,16,19,10,22,var_0 counter_var_1 +,6,counter_var_0 var_1 +
5942,115 78 51 97 113,25,115 87 41 22 113,20,0,5,18,4,22,38,var_0 counter_var_1 +,5,counter_var_0 var_1 +
5943,115 32 54 83 113,11,115 109 8 26 113,3,22,8,8,21,26,11,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5944,115 95 107 60 113,23,115 69 90 90 113,8,11,15,21,29,28,29,var_0 counter_var_1 +,26,counter_var_0 var_1 +
5945,115 81 29 25 113,29,115 75 33 50 113,23,17,6,10,25,19,33,var_0 counter_var_1 +,23,counter_var_0 var_1 +
5946,115 35 84 32 113,21,115 96 108 58 113,6,9,15,16,1,27,22,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5947,115 89 12 21 113,14,115 100 54 83 113,2,13,12,8,21,21,10,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5948,115 54 102 16 113,35,115 89 105 62 113,25,2,10,13,16,0,38,var_0 counter_var_1 +,12,counter_var_0 var_1 +
5949,115 62 80 31 113,15,115 66 37 42 113,4,8,11,14,0,11,18,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5950,115 33 39 14 113,20,115 22 69 99 113,4,22,16,0,14,6,4,var_0 counter_var_1 +,38,counter_var_0 var_1 +
5951,115 86 60 44 113,42,115 4 79 57 113,28,4,14,10,13,26,38,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5952,115 60 109 79 113,19,115 110 86 45 113,2,23,17,17,17,14,19,var_0 counter_var_1 +,40,counter_var_0 var_1 +
5953,115 35 45 76 113,28,115 102 34 27 113,6,15,22,11,14,27,17,var_0 counter_var_1 +,37,counter_var_0 var_1 +
5954,115 54 78 65 113,34,115 83 81 54 113,25,25,9,12,3,23,37,var_0 counter_var_1 +,34,counter_var_0 var_1 +
5955,115 21 27 88 113,25,115 87 50 77 113,21,0,4,4,26,15,25,var_0 counter_var_1 +,4,counter_var_0 var_1 +
5956,115 41 86 45 113,29,115 31 33 50 113,12,2,17,10,14,19,22,var_0 counter_var_1 +,19,counter_var_0 var_1 +
5957,115 28 93 37 113,29,115 36 10 68 113,28,7,1,10,6,6,38,var_0 counter_var_1 +,8,counter_var_0 var_1 +
5958,115 43 18 73 113,32,115 87 79 57 113,14,0,18,10,11,26,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5959,115 0 76 93 113,7,115 67 67 46 113,0,9,7,21,0,15,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5960,115 89 66 102 113,22,115 29 20 8 113,2,0,20,20,9,8,22,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5961,115 42 53 51 113,20,115 47 112 103 113,13,18,7,20,20,10,33,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5962,115 92 29 25 113,11,115 21 66 102 113,5,21,6,20,25,9,25,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5963,115 10 51 97 113,15,115 5 13 91 113,10,5,5,13,4,29,23,var_0 counter_var_1 +,10,counter_var_0 var_1 +
5964,115 110 79 57 113,33,115 63 56 59 113,23,5,10,10,26,28,33,var_0 counter_var_1 +,15,counter_var_0 var_1 +
5965,115 14 28 7 113,19,115 82 85 3 113,14,24,5,16,7,3,30,var_0 counter_var_1 +,29,counter_var_0 var_1 +
5966,115 63 45 76 113,27,115 71 43 110 113,5,13,22,20,14,17,25,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5967,115 31 17 108 113,19,115 48 51 97 113,2,19,17,5,15,4,7,var_0 counter_var_1 +,36,counter_var_0 var_1 +
5968,115 30 31 109 113,9,115 85 1 40 113,1,27,8,1,16,9,2,var_0 counter_var_1 +,35,counter_var_0 var_1 +
5969,115 17 54 83 113,25,115 86 102 16 113,17,28,8,10,21,16,27,var_0 counter_var_1 +,36,counter_var_0 var_1 +
5970,115 39 106 35 113,24,115 0 27 88 113,10,0,14,4,4,26,14,var_0 counter_var_1 +,14,counter_var_0 var_1 +
5971,115 73 4 52 113,19,115 68 55 48 113,15,10,4,9,21,17,24,var_0 counter_var_1 +,14,counter_var_0 var_1 +
5972,115 32 3 15 113,6,115 24 54 83 113,3,24,3,8,15,21,11,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5973,115 78 106 35 113,34,115 62 96 6 113,20,4,14,4,4,6,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
5974,115 100 17 108 113,30,115 53 92 2 113,13,24,17,0,15,2,13,var_0 counter_var_1 +,41,counter_var_0 var_1 +
5975,115 64 108 58 113,22,115 27 4 52 113,6,27,16,4,27,21,10,var_0 counter_var_1 +,43,counter_var_0 var_1 +
5976,115 91 40 11 113,21,115 53 72 71 113,4,24,17,3,11,9,7,var_0 counter_var_1 +,41,counter_var_0 var_1 +
5977,115 6 62 41 113,22,115 69 65 17 113,6,11,16,19,10,17,25,var_0 counter_var_1 +,27,counter_var_0 var_1 +
5978,115 87 9 87 113,9,115 23 45 76 113,0,23,9,22,25,14,22,var_0 counter_var_1 +,32,counter_var_0 var_1 +
5979,115 72 106 35 113,28,115 24 7 10 113,14,24,14,7,4,10,21,var_0 counter_var_1 +,38,counter_var_0 var_1 +
5980,115 79 50 77 113,25,115 76 50 77 113,21,18,4,4,15,15,25,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5981,115 39 45 76 113,32,115 39 16 94 113,10,10,22,16,14,1,26,var_0 counter_var_1 +,32,counter_var_0 var_1 +
5982,115 59 95 29 113,4,115 13 20 8 113,1,13,3,20,29,8,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5983,115 24 0 101 113,24,115 107 0 101 113,24,20,0,0,8,8,24,var_0 counter_var_1 +,20,counter_var_0 var_1 +
5984,115 98 49 72 113,14,115 76 112 103 113,11,18,3,20,10,10,31,var_0 counter_var_1 +,21,counter_var_0 var_1 +
5985,115 28 47 34 113,29,115 1 28 7 113,28,1,1,5,3,7,33,var_0 counter_var_1 +,2,counter_var_0 var_1 +
5986,115 21 61 18 113,36,115 44 74 13 113,21,15,15,5,18,13,26,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5987,115 92 0 101 113,5,115 3 42 55 113,5,3,0,19,8,24,24,var_0 counter_var_1 +,3,counter_var_0 var_1 +
5988,115 39 95 29 113,13,115 22 31 109 113,10,22,3,8,29,16,18,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5989,115 82 79 57 113,34,115 44 13 91 113,24,15,10,13,26,29,37,var_0 counter_var_1 +,25,counter_var_0 var_1 +
5990,115 93 60 44 113,20,115 32 68 100 113,6,3,14,22,13,7,28,var_0 counter_var_1 +,17,counter_var_0 var_1 +
5991,115 77 28 7 113,24,115 54 79 57 113,19,25,5,10,7,26,29,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5992,115 26 25 111 113,28,115 99 25 111 113,26,12,2,2,18,18,28,var_0 counter_var_1 +,14,counter_var_0 var_1 +
5993,115 79 78 65 113,30,115 36 49 72 113,21,7,9,3,3,10,24,var_0 counter_var_1 +,16,counter_var_0 var_1 +
5994,115 98 66 102 113,31,115 39 22 75 113,11,10,20,22,9,13,33,var_0 counter_var_1 +,30,counter_var_0 var_1 +
5995,115 39 36 106 113,23,115 9 2 63 113,10,9,13,2,13,1,12,var_0 counter_var_1 +,22,counter_var_0 var_1 +
5996,115 90 16 94 113,19,115 81 103 49 113,3,23,16,11,1,18,14,var_0 counter_var_1 +,39,counter_var_0 var_1 +
5997,115 88 35 9 113,13,115 12 15 53 113,1,12,12,15,9,22,16,var_0 counter_var_1 +,24,counter_var_0 var_1 +
5998,115 33 1 40 113,5,115 63 90 90 113,4,5,1,21,9,28,25,var_0 counter_var_1 +,6,counter_var_0 var_1 +
5999,115 64 101 104 113,15,115 19 59 23 113,6,19,9,13,11,23,19,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6000,115 63 104 84 113,17,115 91 14 24 113,5,4,12,14,22,24,19,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6001,115 95 38 20 113,23,115 74 6 56 113,8,16,15,6,20,25,14,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6002,115 29 39 14 113,16,115 75 93 37 113,0,17,16,1,14,6,1,var_0 counter_var_1 +,33,counter_var_0 var_1 +
6003,115 98 55 48 113,20,115 101 24 5 113,11,14,9,1,17,5,12,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6004,115 69 68 100 113,33,115 75 63 43 113,11,17,22,17,7,12,28,var_0 counter_var_1 +,39,counter_var_0 var_1 +
6005,115 98 22 75 113,33,115 77 54 83 113,11,19,22,8,13,21,19,var_0 counter_var_1 +,41,counter_var_0 var_1 +
6006,115 110 34 27 113,34,115 40 107 60 113,23,11,11,15,27,29,38,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6007,115 99 66 102 113,32,115 2 75 82 113,12,2,20,6,9,20,18,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6008,115 30 2 63 113,3,115 85 76 93 113,1,27,2,7,1,0,8,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6009,115 73 73 96 113,19,115 41 112 103 113,15,12,4,20,3,10,35,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6010,115 27 23 4 113,27,115 69 35 9 113,27,11,0,12,4,9,39,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6011,115 74 53 51 113,23,115 112 53 51 113,16,25,7,7,20,20,23,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6012,115 78 71 74 113,22,115 66 78 65 113,20,8,2,9,12,3,29,var_0 counter_var_1 +,10,counter_var_0 var_1 +
6013,115 29 41 22 113,18,115 39 55 48 113,0,10,18,9,22,17,9,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6014,115 105 21 92 113,39,115 98 65 17 113,18,11,21,19,30,17,37,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6015,115 20 95 29 113,23,115 2 72 71 113,20,2,3,3,29,9,23,var_0 counter_var_1 +,5,counter_var_0 var_1 +
6016,115 37 103 49 113,19,115 0 42 55 113,8,0,11,19,18,24,27,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6017,115 14 93 37 113,15,115 96 105 62 113,14,9,1,13,6,0,27,var_0 counter_var_1 +,10,counter_var_0 var_1 +
6018,115 93 23 4 113,6,115 102 102 16 113,6,15,0,10,4,16,16,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6019,115 89 9 87 113,11,115 108 32 64 113,2,21,9,9,25,2,11,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6020,115 0 55 48 113,9,115 106 16 94 113,0,19,9,16,17,1,16,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6021,115 77 49 72 113,22,115 100 80 31 113,19,13,3,11,10,0,30,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6022,115 69 41 22 113,29,115 36 64 19 113,11,7,18,18,22,19,29,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6023,115 72 49 72 113,17,115 29 75 82 113,14,0,3,6,10,20,20,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6024,115 79 16 94 113,37,115 55 79 57 113,21,26,16,10,1,26,31,var_0 counter_var_1 +,42,counter_var_0 var_1 +
6025,115 5 31 109 113,13,115 76 81 54 113,5,18,8,12,16,23,17,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6026,115 65 88 66 113,26,115 28 25 111 113,7,28,19,2,4,18,9,var_0 counter_var_1 +,47,counter_var_0 var_1 +
6027,115 75 1 40 113,18,115 15 46 80 113,17,15,1,0,9,18,17,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6028,115 41 69 99 113,12,115 87 89 28 113,12,0,0,20,6,28,32,var_0 counter_var_1 +,0,counter_var_0 var_1 +
6029,115 109 86 45 113,39,115 99 90 90 113,22,12,17,21,14,28,43,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6030,115 29 10 68 113,10,115 79 78 65 113,0,21,10,9,6,3,9,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6031,115 10 99 85 113,17,115 34 11 30 113,10,5,7,11,23,30,21,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6032,115 56 48 89 113,29,115 63 79 57 113,27,5,2,10,27,26,37,var_0 counter_var_1 +,7,counter_var_0 var_1 +
6033,115 6 67 46 113,27,115 4 98 78 113,6,4,21,6,15,16,12,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6034,115 94 28 7 113,12,115 47 26 112 113,7,18,5,3,7,19,10,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6035,115 6 47 34 113,7,115 29 43 110 113,6,0,1,20,3,17,26,var_0 counter_var_1 +,1,counter_var_0 var_1 +
6036,115 97 79 57 113,20,115 79 93 37 113,10,21,10,1,26,6,11,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6037,115 37 105 62 113,21,115 63 59 23 113,8,5,13,13,0,23,21,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6038,115 63 67 46 113,26,115 59 37 42 113,5,1,21,14,15,11,19,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6039,115 95 111 12 113,27,115 9 25 111 113,8,9,19,2,12,18,10,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6040,115 48 94 39 113,21,115 44 56 59 113,19,15,2,10,8,28,29,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6041,115 19 98 78 113,25,115 75 12 21 113,19,17,6,12,16,21,31,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6042,115 8 95 29 113,11,115 1 7 10 113,8,1,3,7,29,10,15,var_0 counter_var_1 +,4,counter_var_0 var_1 +
6043,115 15 35 9 113,27,115 12 1 40 113,15,12,12,1,9,9,16,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6044,115 97 109 79 113,27,115 38 2 63 113,10,9,17,2,17,1,12,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6045,115 43 65 17 113,33,115 100 79 57 113,14,13,19,10,17,26,24,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6046,115 71 71 74 113,15,115 97 49 72 113,13,10,2,3,12,10,16,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6047,115 18 79 57 113,28,115 39 63 43 113,18,10,10,17,26,12,35,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6048,115 109 54 83 113,30,115 111 92 2 113,22,24,8,0,21,2,22,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6049,115 90 87 69 113,21,115 35 70 36 113,3,6,18,1,7,5,4,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6050,115 76 53 51 113,25,115 91 9 87 113,18,4,7,9,20,25,27,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6051,115 61 64 19 113,21,115 59 28 7 113,3,1,18,5,19,7,8,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6052,115 64 82 67 113,19,115 74 56 59 113,6,16,13,10,5,28,16,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6053,115 73 72 71 113,18,115 0 69 99 113,15,0,3,0,9,6,15,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6054,115 32 23 4 113,3,115 61 10 68 113,3,3,0,10,4,6,13,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6055,115 71 19 86 113,32,115 58 59 23 113,13,0,19,13,24,23,26,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6056,115 112 37 42 113,39,115 64 4 52 113,25,6,14,4,11,21,29,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6057,115 93 2 63 113,8,115 32 28 7 113,6,3,2,5,1,7,11,var_0 counter_var_1 +,5,counter_var_0 var_1 +
6058,115 58 99 85 113,7,115 65 59 23 113,0,7,7,13,23,23,13,var_0 counter_var_1 +,14,counter_var_0 var_1 +
6059,115 20 37 42 113,34,115 51 98 78 113,20,22,14,6,11,16,26,var_0 counter_var_1 +,36,counter_var_0 var_1 +
6060,115 112 58 98 113,37,115 32 4 52 113,25,3,12,4,5,21,29,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6061,115 12 97 81 113,17,115 17 67 46 113,12,17,5,21,19,15,33,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6062,115 106 72 71 113,22,115 69 13 91 113,19,11,3,13,9,29,32,var_0 counter_var_1 +,14,counter_var_0 var_1 +
6063,115 26 26 112 113,29,115 87 108 58 113,26,0,3,16,19,27,42,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6064,115 95 41 22 113,26,115 54 36 106 113,8,25,18,13,22,13,21,var_0 counter_var_1 +,43,counter_var_0 var_1 +
6065,115 112 21 92 113,46,115 81 16 94 113,25,23,21,16,30,1,41,var_0 counter_var_1 +,44,counter_var_0 var_1 +
6066,115 19 26 112 113,22,115 54 45 76 113,19,25,3,22,19,14,41,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6067,115 22 88 66 113,41,115 57 70 36 113,22,28,19,1,4,5,23,var_0 counter_var_1 +,47,counter_var_0 var_1 +
6068,115 42 83 38 113,27,115 98 16 94 113,13,11,14,16,7,1,29,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6069,115 26 21 92 113,47,115 17 45 76 113,26,17,21,22,30,14,48,var_0 counter_var_1 +,38,counter_var_0 var_1 +
6070,115 28 98 78 113,34,115 44 35 9 113,28,15,6,12,16,9,40,var_0 counter_var_1 +,21,counter_var_0 var_1 +
